tableIdx,columnIdx,columns_name,columns_name_kr,columns_type,columns_desc,timestamp,standard_yn
1379,11,birthday,생년월일,string,"넥슨 회원 가입 시 이용자가 입력한 생년월일, 기본값은 NULL로 입력",2019-12-12 08:07:28.947,N
1379,12,yearage,연나이,int,"birthday 를 기준으로 계산한 연나이, 계산이 불가능할 경우 -1로 입력",2019-12-12 08:07:28.947,N
1379,13,gendertype,성별,string,"넥슨 회원 가입 시 이용자가 입력한 성별, 구분이 불가능할 경우 !notapplicable@로 입력",2019-12-12 08:07:28.947,N
1379,14,tpatype,넥슨 회원 TPA 코드,string,"TPA(Third-Party Authentication) 구분 코드,  Nexon : 넥슨회원 Facebook : 페이스북계정 연동 Google : 구글계정 연동 Naver :네이버계정 연동",2019-12-12 08:07:28.947,N
1379,15,domain,NULL,string,NULL,2019-12-12 08:07:28.947,N
1379,16,tdgamecode_id,NULL,smallint,NULL,2019-12-12 08:07:28.947,N
1379,17,gamename,NULL,string,NULL,2019-12-12 08:07:28.947,N
1379,18,vip_grade,NULL,string,NULL,2019-12-12 08:07:28.947,N
1379,19,group_name,NULL,string,NULL,2019-12-12 08:07:28.947,N
1379,20,purchase_cash,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,21,purchase_cash_nongift,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,22,purchase_cash_gift,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,23,purchase_freecash,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,24,purchase_freecash_nongift,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,25,purchase_freecash_gift,NULL,decimal,NULL,2019-12-12 08:07:28.947,N
1379,26,porder,NULL,long,NULL,2019-12-12 08:07:28.947,N
1379,27,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2019-12-12 08:07:28.947,N
1557,9,total_nxlogcnt,주간 NXLog 발생량,long,NXLog 의 주간 발생량. sdate 를 기준으로 DDay+6 기간의 NXLog 발생량임. 예를 들어 sdate 가 2020-08-03 이라면 2020-08-03 ~ 2020-08-09 기간의 NXLog 의 발생량을 의미,2021-01-19 08:26:00.130,N
1557,10,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2021-01-19 08:26:00.130,N
1649,11,city_name,도시 이름,nvarchar,도시 이름(시군구). objectid 의 값을 KAKAO Map 주소검색 API 에 입력시 반환되는 값을 기반으로 함,2021-10-05 08:25:31.620,N
1405,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-05 07:49:26.840,N
1405,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:49:26.840,N
1405,9,gamenamekr,게임명,string,게임명,2020-05-05 07:49:26.840,N
1405,10,accessip,접속 IP,string,접속 IP,2020-05-05 07:49:26.840,N
1405,11,dt,세션 지속 시간,long,하루동안 해당 IP로 접속한 세션 지속 시간의 합계(분),2020-05-05 07:49:26.840,N
1394,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2020-01-06 05:40:33.027,N
1394,1,timezone,집계 시간대,string,KST (Korea Standard Time),2020-01-06 05:40:33.027,N
1394,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-06 05:40:33.027,N
1394,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2020-01-06 05:40:33.027,N
1394,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-06 05:40:33.027,N
1394,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-06 05:40:33.027,N
1394,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-06 05:40:33.027,N
1394,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-01-06 05:40:33.027,N
1394,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-01-06 05:40:33.027,N
1394,9,os_platform,OS 정보,string,"OS Platform 정보 (iOS, Android)",2020-01-06 05:40:33.027,N
1394,10,os_name,OS 이름,string,OS명칭(ex.iOS 12.1),2020-01-06 05:40:33.027,N
1394,11,total_memory,램 용량,string,"전체 메모리 량 ex) ""3646MB""",2020-01-06 05:40:33.027,N
1394,12,total_storage,저장 공간,string,"총 저장 공간 출력 ex) ""46579MB""",2020-01-06 05:40:33.027,N
1394,13,device_name,디바이스명,string,디바이스 명칭(ex. iPhone10.5),2020-01-06 05:40:33.027,N
1394,14,country_name,국가명,string,국가명(ex.Korea),2020-01-06 05:40:33.027,N
1394,15,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-01-06 05:40:33.027,N
1276,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-04-02 08:49:56.807,N
1276,1,timezone,집계 시간대,string,KST (Korea Standard Time),2021-04-02 08:49:56.807,N
1276,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-04-02 08:49:56.807,N
1414,15,badwordprob,비속어 확률,float,targetusernickname에 대한 비속어 확률,2020-02-10 08:10:02.683,N
1414,16,reportid,신고유니크키,string,신고유니크키,2020-02-10 08:10:02.683,N
1414,17,reporttext,신고추가사유(최대150),string,신고추가사유(최대150),2020-02-10 08:10:02.683,N
1414,18,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-02-10 08:10:02.683,N
1406,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:49:39.807,N
1406,9,gamenamekr,게임명,string,게임명,2020-05-05 07:49:39.807,N
1264,16,serviceidregistetime,서비스아이디 등록날짜,datetime,relog report에 등록된 서비스아이디가 최초 등록된 시간,2020-05-05 07:35:21.513,N
1264,17,serviceidmodifytime,서비스아이디 수정날짜,datetime,relog report에 등록된 서비스아이디가 최종 수정된 시간,2020-05-05 07:35:21.513,N
1264,18,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:35:21.513,N
1276,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-04-02 08:49:56.807,N
1276,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-04-02 08:49:56.807,N
1276,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-04-02 08:49:56.807,N
1276,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-04-02 08:49:56.807,N
1276,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-04-02 08:49:56.807,N
1276,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-04-02 08:49:56.807,N
1605,17,membertype,회원 타입,varchar,"넥슨회원과 채널링회원을 구분하는 식별자, Nexon : 넥슨회원 Channeling : 채널링회원",2021-09-24 10:33:58.033,N
1605,18,memberdetailtype,넥슨 회원 세부 타입,varchar,넥슨회원 세부타입 구회원(넥슨 구회원 신회원: 넥슨 신회원 전환회원: 넥슨 전환회원 채널링회원: 채널링회원),2021-09-24 10:33:58.033,N
1223,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2019-12-17 07:53:35.230,N
1223,1,regdate,충전일시(YYYY-MM-DD hh:mm:ss),datetime,충전일시(YYYY-MM-DD hh:mm:ss),2022-01-12 10:30:54.060,N
1223,2,journalsn,JournalSN,bigint,nct_Journal의 구매 데이터에서 debitJournalSn 값과 맵핑되는 키값,2019-12-17 07:53:35.230,N
1223,3,billingusersn,빌링SN,int,넥슨 빌링 시스템에서 계정을 식별하기 위해 사용하는 키(nexonsn과 기준이 다르며 빌링 시스템 계정 정보를 이용하면 nexonsn과 맵핑할 수 있음),2019-12-17 07:53:35.230,N
1223,4,billid,BillID,nvarchar(45),"""nexonsn@nx"" 조합으로 생성되는 유저식별자 @nx을 빼면 nexonSN 이되며, @neople을 빼면 m_id",2019-12-17 07:53:35.230,N
1223,5,nexonsn,NexonSN,bigint,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2019-12-17 07:53:35.230,N
1223,6,chargedamount,유료 충전금액,float,유료 충전금액,2019-12-17 07:53:35.230,N
1223,7,payremainingamount,충전 후 보유한 유료 잔액,float,충전 후 보유한 유료 잔액,2019-12-17 07:53:35.230,N
1223,8,totalremainingamount,충전 후 보유한 유무료 잔액,float,충전 후 보유한 유무료 잔액,2019-12-17 07:53:35.230,N
1223,9,orderid,주문 번호,nvarchar(50),"주문번호 (충전 요청 승인을 위한 주문 번호)*MAPL_44:12312321321 형태이며, MAPL_44 처럼 충전 이용채널 Code값이 포함되어 있음",2019-12-17 07:53:35.230,N
1223,10,chargeaccount,결제 수단의 계정 정보,nvarchar(20),결제수단의 계정No (! nexonSN과 같은 유저식별자 아님.) ApvNo 컬럼과 함께 간편결제(ex. 카카오페이) 내 등록된 신용카드 등 상세 결제수단을 확인할 수 있음,2019-12-17 07:53:35.230,N
1223,11,apvno,승인번호,nvarchar(100),"승인번호(충전 요청이 승인된 번호: 충전완료) AccountNo 컬럼값과 함께 간편결제, 신용카드 상세 정보를 확인할 수 있음.",2019-12-17 07:53:35.230,N
1223,12,nxpaysn,충전 이용 채널 코드값,bigint,충전 이용 채널 Code값,2019-12-17 07:53:35.230,N
1223,13,channelname,충전 이용 채널명,nvarchar(20),"충전 이용 채널(PC웹 또는 모바일앱) *PC웹 : 넥슨닷컴, 메이플웹/게임 등 *모바일앱 : 넥슨플레이, 피파온라인4공식도우미",2019-12-17 07:53:35.230,N
1223,14,liabilitytype,캐시 타입 코드값,int,"CashType Code값 (20 : 넥슨캐시, 21 : Sera, 64,87 : Tera)",2019-12-17 07:53:35.230,N
1223,15,cashtype,캐시 타입,nvarchar(20),"NexonCash, Sera(던파용 캐시), Tera(사이퍼즈용 캐시)",2019-12-17 07:53:35.230,N
1223,16,chargetype,결제수단 코드값,int,결제수단 + 괄호() : PG사 정보 Code값,2019-12-17 07:53:35.230,N
1223,17,chargetypename,결제 수단,nvarchar(45),결제 수단 + 괄호() : PG사 정보,2019-12-17 07:53:35.230,N
1223,18,paymethodcode,결제수단 코드값,int,결제 수단 코드값,2019-12-17 07:53:35.230,N
1223,19,paymethodname,결제 수단,nvarchar(45),결제 수단명,2019-12-17 07:53:35.230,N
1223,20,requestip,충전한 IP,nvarchar(45),"충전한 IP *바코드캐시충전의 경우 IP값이 남지 않아 ""0.0.0.0""으로 표기",2019-12-17 07:53:35.230,N
1223,21,loadingtime,데이터 적재 일시,date,데이터 적재 일시,2019-12-17 07:53:35.230,N
1406,10,accessip,접속 IP,string,접속 IP,2020-05-05 07:49:39.807,N
1406,11,dt,세션 지속 시간,long,하루동안 해당 IP로 접속한 세션 지속 시간의 합계 (분),2020-05-05 07:49:39.807,N
1406,12,total_dt,누적 세션 지속 시간,long,2019년 12월 부터의 누적 세션 지속 시간 (분),2020-05-05 07:49:39.807,N
1406,13,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2020-05-05 07:49:39.807,N
1417,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2020-05-05 07:50:50.877,N
1417,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2020-05-05 07:50:50.877,N
1420,9,refund_amt,환불 금액,double,일별 기준 환불 금액 (단위: 원(KRW)),2020-12-07 02:28:56.190,N
1420,10,refund_cnt,환불 누적 수,long,일별 기준 환불 금액 (단위: 원(KRW)),2020-12-07 02:28:56.190,N
1420,11,refund_dt_min,최초 환불 시각,datetime,최초 환불 시각(확정 시각 기준),2020-12-07 02:28:56.190,N
1420,12,refund_dt_max,마지막 환불 시각,datetime,마지막 환불 시각(확정 시각 기준),2020-12-07 02:28:56.190,N
1424,10,createdate,사전 예약 일시,datetime,사전 예약 일시,2020-07-15 08:55:09.577,N
1424,11,usermasterkey,유저마스터키,string,"모바일 게임에서 TPA(Third-Party Authentication) 계정으로 가입 시 동일 계정 여부를 식별하기 위한 키, 유저마스터 키가 없는 경우 -1로 입력, ""TPA 구분자 : 식별키"" 조합키 형태로 저장되며 TPA 구분자를 파싱하여 유저마스터키 생성 출처를 알 수 있음, 자세한 내용은 https://confluence.nexon.com/x/VkrADg 참조",2020-07-15 08:55:09.577,N
1424,12,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2020-07-15 08:55:09.577,N
